TransactionID,CustomerID,Age,Quantity,Price,TotalAmount,PurchaseDate,Month,Gender_Female,Gender_Male,Gender_Other,City_Ahmedabad,City_Delhi,City_Delhi Ncr,City_Indore,City_Jaipur,City_Mumbai,City_Nashik,City_Pune,City_Rajkot,City_Surat,City_Vadodara,ProductCategory_Beauty,ProductCategory_Electronics,ProductCategory_Fashion,ProductCategory_Furniture,ProductCategory_Groceries,ProductCategory_Sports,PaymentMode_Card,PaymentMode_Cash,PaymentMode_E-wallet,PaymentMode_UPI,PaymentMode_Wallet,DayOfWeek_Friday,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,AgeGroup_18-25,AgeGroup_26-40,AgeGroup_41-60,AgeGroup_60+,Age_Normalized,Quantity_Normalized,Price_Normalized,TotalAmount_Normalized
T100306,C1565,68,4,3297.44,13189.76,2025-07-20,2025-07,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.9615384615384616,0.5,0.6565404257470799,0.38001421958523607
T100199,C1580,62,3,703.52,2110.56,2025-12-12,2025-12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8461538461538461,0.3333333333333333,0.1319067603782171,0.05941668448696495
T101415,C1177,57,4,4148.69,16594.76,2025-04-26,2025-04,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.75,0.5,0.8287101178136218,0.47854431264336406
T101738,C1278,26,7,378.08,2646.56,2025-11-20,2025-11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.15384615384615385,1.0,0.06608484603327097,0.0749268547892136
T100972,C1179,28,3,3712.73,11138.19,2025-03-29,2025-03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.19230769230769232,0.3333333333333333,0.7405349648581685,0.32064817464683254
T101118,C1437,34,1,3973.12,3973.12,2025-02-05,2025-02,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3076923076923077,0.0,0.7932001820296303,0.11331336881188334
T100353,C1282,39,7,449.86,3149.02,2025-05-26,2025-05,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.40384615384615385,1.0,0.08060272033169844,0.08946648197217603
T100950,C1462,56,2,805.51,1611.02,2025-02-04,2025-02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7307692307692307,0.16666666666666666,0.1525347626030237,0.0449615530078879
T100461,C1431,24,3,2913.18,8739.54,2025-04-01,2025-04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.11538461538461539,0.3333333333333333,0.5788218637811599,0.2512387157000252
T101324,C1211,35,7,2588.58,18120.06,2025-05-28,2025-05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3269230769230769,1.0,0.5131698437579005,0.5226817431695207
T100188,C1291,52,1,4355.12,4355.12,2025-10-01,2025-10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6538461538461539,0.0,0.8704616473681549,0.12436725884072473
T101240,C1571,54,1,703.59,703.59,2025-12-21,2025-12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.6923076923076923,0.0,0.1319209182383577,0.01870335555010899
T101595,C1289,37,6,4773.32,28639.92,2025-06-05,2025-06,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.36538461538461536,0.8333333333333334,0.9550447489508014,0.8270937210721577
T101219,C1070,32,4,1022.71,4090.84,2025-05-26,2025-05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.2692307692307692,0.5,0.19646458006775547,0.1167198189013996
T100640,C1018,24,3,4215.08,12645.24,2025-02-08,2025-02,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.11538461538461539,0.3333333333333333,0.8421378368812257,0.36425750702370535
T100799,C1294,27,4,3064.39,12257.56,2025-08-26,2025-08,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.17307692307692307,0.5,0.609404864236234,0.353039255488676
T100403,C1033,35,7,2052.66,14368.62,2025-10-19,2025-10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.3269230769230769,1.0,0.40477726652171714,0.4141267557093197
T100329,C1224,43,2,4248.73,8497.46,2025-02-16,2025-02,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.4807692307692308,0.16666666666666666,0.8489437225059411,0.2442336746053081
T101915,C1482,27,2,1731.25,3462.5,2025-07-25,2025-07,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.17307692307692307,0.16666666666666666,0.33977044041057797,0.09853761664820011
T101110,C1349,37,5,3102.75,15513.75,2025-12-31,2025-12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.36538461538461536,0.6666666666666666,0.6171633715932648,0.44726325070598766
T101167,C1052,44,6,675.99,4055.94,2025-08-08,2025-08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0.8333333333333334,0.12633867624007686,0.1157099216186599
T100003,C1383,23,3,2754.44,8263.32,2025-07-22,2025-07,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.09615384615384616,0.3333333333333333,0.5467158820852506,0.23745839237663555
T101983,C1329,52,4,1111.83,4447.32,2025-01-15,2025-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.6538461538461539,0.5,0.21448955857814633,0.12703523962779062
T101180,C1284,70,2,2504.3,5008.6,2025-03-13,2025-03,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.16666666666666666,0.49612378014865754,0.14327693438011552
T101272,C1485,20,1,4992.7,4992.7,2025-07-26,2025-07,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.038461538461538464,0.0,0.9994154826313394,0.14281683791032865
T101911,C1367,43,5,3706.84,18534.2,2025-01-28,2025-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.4807692307692308,0.6666666666666666,0.7393436820549123,0.5346656646787991
T100185,C1541,23,6,2536.79,15220.74,2025-06-29,2025-06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.09615384615384616,0.8333333333333334,0.5026950498053294,0.43878445406370803
T101606,C1077,70,1,1509.52,1509.52,2025-08-28,2025-08,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.2949244071396066,0.042024459191324026
T100652,C1394,25,7,1361.85,9532.95,2025-02-26,2025-02,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.1346153846153846,1.0,0.2650573898973555,0.27419752954238924
T100424,C1451,45,1,2033.19,2033.19,2025-01-21,2025-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5192307692307693,0.0,0.4008393588511908,0.05717783770285118
T100325,C1590,54,6,908.21,5449.26,2025-11-17,2025-11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6923076923076923,0.8333333333333334,0.17330636598068463,0.15602826207673656
T101447,C1157,39,5,2808.39,14041.95,2025-12-25,2025-12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.40384615384615385,0.6666666666666666,0.5576275471507306,0.4046739435215668
T100567,C1366,32,4,3613.37,14453.48,2025-03-25,2025-03,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.2692307692307692,0.5,0.7204388936643575,0.41658233976127645
T101814,C1521,56,1,4759.22,4759.22,2025-05-19,2025-05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7307692307692307,0.0,0.9521929514082015,0.13606065402568496
T101225,C1186,34,5,903.76,4518.8,2025-10-13,2025-10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.3076923076923077,0.6666666666666666,0.17240633058603427,0.12910364815988903
T100691,C1055,41,3,1531.54,4594.62,2025-07-10,2025-07,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4423076923076923,0.3333333333333333,0.2993780654295394,0.1312976427724198
T100176,C1326,63,5,3057.56,15287.8,2025-09-25,2025-09,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.8653846153846154,0.6666666666666666,0.6080234615968043,0.44072496156458263
T101319,C1258,40,6,4056.49,24338.94,2025-05-21,2025-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.4230769230769231,0.8333333333333334,0.810062193457046,0.7026367578882671
T101824,C1229,31,4,4029.41,16117.64,2025-05-10,2025-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.25,0.5,0.8045851241340951,0.46473794612357144
T101115,C1308,39,7,1819.36,12735.52,2025-09-20,2025-09,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.40384615384615385,1.0,0.3575911412246549,0.36686992899177817
T101990,C1256,40,2,1663.64,3327.28,2025-11-29,2025-11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4230769230769231,0.16666666666666666,0.3260959700662386,0.09462477107306941
T101532,C1003,60,4,2984.99,11939.96,2025-06-08,2025-06,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8076923076923077,0.5,0.5933458057339333,0.3438489008468958
T100020,C1340,68,4,4710.07,18840.28,2025-03-21,2025-03,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.9615384615384616,0.5,0.9422521110380745,0.5435226664066204
T100462,C1095,49,2,3190.5,6381.0,2025-11-11,2025-11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.5961538461538461,0.16666666666666666,0.6349112605551903,0.1829899152062462
T101771,C1363,30,3,1311.76,3935.28,2025-01-25,2025-01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.23076923076923078,0.3333333333333333,0.2549264296910553,0.11221839708756041
T101032,C1482,18,1,2504.3,2504.3,2025-01-15,2025-01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.49612378014865754,0.07081029354444142
T101463,C1187,60,6,488.56,2931.36,2025-10-28,2025-10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.8076923076923077,0.8333333333333334,0.08842999443798352,0.08316807960652782
T100291,C1550,20,7,1032.87,7230.09,2025-05-25,2025-05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.038461538461538464,1.0,0.19851949233958635,0.20755993479941096
T101788,C1400,43,3,3707.98,11123.94,2025-05-27,2025-05,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.4807692307692308,0.3333333333333333,0.7395742529200586,0.3202358240371179
T100346,C1578,62,1,1105.98,1105.98,2025-01-05,2025-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.8461538461538461,0.0,0.21330636598068464,0.030347268661903463
T100397,C1200,19,1,2502.09,2502.09,2025-03-23,2025-03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.019230769230769232,0.0,0.49567679627850536,0.07074634302882954
T101863,C1309,41,5,4765.71,23828.55,2025-02-08,2025-02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4423076923076923,0.6666666666666666,0.9535055872983769,0.687867661208109
T100990,C1058,65,7,480.84,3365.88,2025-07-13,2025-07,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.9038461538461539,1.0,0.0868685847196238,0.09574173482991044
T100139,C1136,58,4,2111.1,8444.4,2025-03-05,2025-03,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7692307692307693,0.5,0.4165970571876422,0.24269828349292508
T101660,C1484,70,6,1343.68,8062.08,2025-07-30,2025-07,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.8333333333333334,0.261382413915154,0.23163513366091815
T100733,C1383,28,7,4026.67,28186.69,2025-04-27,2025-04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.19230769230769232,1.0,0.8040309450371643,0.8139786567324411
T100062,C1556,45,5,2916.95,14584.75,2025-02-13,2025-02,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.5192307692307693,0.6666666666666666,0.5795843656773019,0.4203808846410828
T101034,C1437,49,5,2504.3,12521.5,2025-10-10,2025-10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.5961538461538461,0.6666666666666666,0.49612378014865754,0.36067685688713774
T101661,C1091,22,3,3999.91,11999.73,2025-03-25,2025-03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.07692307692307693,0.3333333333333333,0.7986185973605703,0.3455784584569059
T100421,C1154,67,3,1505.67,4517.01,2025-07-16,2025-07,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.9423076923076923,0.3333333333333333,0.29414572483187545,0.1290518511359319
T100572,C1527,39,4,2438.18,9752.72,2025-11-02,2025-11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.40384615384615385,0.5,0.4827506699701673,0.28055698873516005
T100814,C1196,69,5,2389.93,11949.65,2025-07-14,2025-07,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.9807692307692307,0.6666666666666666,0.4729918592304191,0.34412929926150176
T100299,C1564,29,1,1769.88,1769.88,2025-05-20,2025-05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.21153846153846154,0.0,0.34758355665672247,0.04955846654187153
T100770,C1479,57,7,3581.41,25069.87,2025-10-30,2025-10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.75,1.0,0.7139748192344643,0.723787595162563
T100592,C1048,54,1,3619.68,3619.68,2025-05-12,2025-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6923076923076923,0.0,0.7217151236284572,0.10308591621556475
T101964,C1194,46,7,2038.79,14271.53,2025-02-24,2025-02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5384615384615384,1.0,0.4019719876624362,0.4113172735551307
T100301,C1129,53,2,1975.11,3950.22,2025-06-10,2025-06,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.6730769230769231,0.16666666666666666,0.3890923800374172,0.11265071414785069
T101139,C1488,25,1,1975.59,1975.59,2025-11-29,2025-11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.1346153846153846,0.0,0.3891894625069525,0.05551107313305729
T100518,C1507,52,4,2936.33,11745.32,2025-10-27,2025-10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.6538461538461539,0.5,0.5835040703847904,0.3382166255714673
T101865,C1399,69,1,4367.73,4367.73,2025-05-05,2025-05,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.9807692307692307,0.0,0.8730120847449055,0.12473215295921605
T101686,C1057,56,3,1673.27,5019.81,2025-03-17,2025-03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7307692307692307,0.3333333333333333,0.3280436871112909,0.1436013168597577
T100076,C1068,54,6,4752.99,28517.94,2025-09-07,2025-09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6923076923076923,0.8333333333333334,0.9509329018556909,0.8235639998530006
T100142,C1207,22,1,2766.7,2766.7,2025-09-01,2025-09,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.07692307692307693,0.0,0.5491955301612984,0.0784033321401691
T100744,C1552,34,4,3576.7,14306.8,2025-03-01,2025-03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3076923076923077,0.5,0.7130221975021489,0.4123378774852805
T101962,C1231,62,4,2504.3,10017.2,2025-01-09,2025-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8461538461538461,0.5,0.49612378014865754,0.2882102160514637
T101554,C1155,49,4,3686.9,14747.6,2025-05-17,2025-05,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5961538461538461,0.5,0.7353107144662993,0.42509325634578654
T100067,C1306,24,6,4726.35,28358.1,2025-11-04,2025-11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.11538461538461539,0.8333333333333334,0.9455448247964808,0.8189387281718224
T101111,C1085,42,5,178.2,891.0,2025-11-08,2025-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.46153846153846156,0.6666666666666666,0.025658087677605298,0.02412641714776649
T100281,C1166,19,3,4032.3,12096.9,2025-10-20,2025-10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.019230769230769232,0.3333333333333333,0.8051696415027557,0.3483902555618863
T101054,C1543,62,7,3950.45,27653.15,2025-10-06,2025-10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8461538461538461,1.0,0.7886150578955351,0.7985396711670274
T101184,C1188,63,7,3344.99,23414.93,2025-10-15,2025-10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.8653846153846154,1.0,0.6661576578854224,0.6758987868789746
T101282,C1457,26,7,2504.3,17530.1,2025-12-16,2025-12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.15384615384615385,1.0,0.49612378014865754,0.5056101385584858
T100700,C1568,19,5,909.78,4548.9,2025-08-16,2025-08,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.019230769230769232,0.6666666666666666,0.17362390655812307,0.1299746483951459
T101124,C1326,41,6,1469.41,8816.46,2025-10-03,2025-10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4423076923076923,0.8333333333333334,0.28681195327906156,0.25346454088593745
T101763,C1170,43,1,3203.63,3203.63,2025-07-28,2025-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4807692307692308,0.0,0.637566870607271,0.09104672525614207
T101755,C1410,36,3,4881.78,14645.34,2025-06-29,2025-06,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.34615384615384615,0.3333333333333333,0.9769813419628861,0.42213417049670454
T101300,C1439,67,4,398.84,1595.36,2025-03-13,2025-03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9423076923076923,0.5,0.07028366284067351,0.04450840139047519
T100493,C1128,54,3,1684.72,5054.16,2025-02-28,2025-02,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6923076923076923,0.3333333333333333,0.330359508519998,0.14459529885580663
T101801,C1465,67,4,4952.73,19810.92,2025-04-18,2025-04,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.9423076923076923,0.5,0.9913313444910754,0.5716099643584388
T101742,C1276,70,7,4148.88,29042.16,2025-01-29,2025-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.0,1.0,0.8287485462911462,0.8387332936512184
T100980,C1410,59,7,4252.45,29767.15,2025-01-30,2025-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7884615384615384,1.0,0.8496961116448399,0.8597122458292544
T101650,C1399,62,7,3367.5,23572.5,2025-03-12,2025-03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.8461538461538461,1.0,0.6707104211963392,0.6804583718314472
T100226,C1144,23,1,572.11,572.11,2025-01-28,2025-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.09615384615384616,0.0,0.10532841179147494,0.01489873392447531
T100008,C1107,50,6,4330.85,25985.1,2025-03-15,2025-03,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6153846153846154,0.8333333333333334,0.8655529150022754,0.7502715003225015
T100263,C1478,63,5,2706.86,13534.3,2025-11-17,2025-11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.8653846153846154,0.6666666666666666,0.5370925822925621,0.38998413390601355
T100865,C1527,36,7,4628.9,32402.3,2025-01-15,2025-01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.34615384615384615,1.0,0.9258350609293623,0.9359652780530799
T100766,C1553,56,4,3120.48,12481.92,2025-08-22,2025-08,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.7307692307692307,0.5,0.6207493553117257,0.3595315349831023
